%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
178, -180.88, -90.28, 726.36, 690.07, 0.00, 0.00, 0.00, 14:27:19.663
179, -185.96, -102.82, 711.85, 678.61, 0.00, 0.00, 0.00, 14:27:19.664
180, -182.91, -96.15, 711.40, 686.06, 0.00, 0.00, 0.00, 14:27:19.664
181, -173.70, -92.68, 717.15, 686.09, 0.00, 0.00, 0.00, 14:27:19.664
182, -176.15, -93.43, 714.36, 693.00, 0.00, 0.00, 0.00, 14:27:19.664
183, -180.67, -99.23, 709.94, 675.61, 0.00, 0.00, 0.00, 14:27:19.694
184, -172.90, -95.65, 713.17, 683.03, 0.00, 0.00, 0.00, 14:27:19.694
185, -176.96, -102.95, 710.95, 684.47, 0.00, 0.00, 0.00, 14:27:19.694
186, -179.45, -102.62, 709.66, 675.82, 0.00, 0.00, 0.00, 14:27:19.695
187, -185.70, -107.38, 701.47, 668.76, 0.00, 0.00, 0.00, 14:27:19.695
188, -185.85, -99.78, 710.11, 670.82, 0.00, 0.00, 0.00, 14:27:19.695
189, -180.17, -91.58, 711.73, 677.58, 0.00, 0.00, 0.00, 14:27:19.723
190, -187.80, -102.11, 699.34, 667.44, 0.00, 0.00, 0.00, 14:27:19.723
191, -182.14, -95.89, 702.12, 661.07, 0.00, 0.00, 0.00, 14:27:19.724
192, -189.06, -102.27, 706.81, 672.34, 0.00, 0.00, 0.00, 14:27:19.724
193, -187.20, -106.30, 692.18, 658.10, 0.00, 0.00, 0.00, 14:27:19.724
194, -179.93, -99.40, 697.03, 661.00, 0.00, 0.00, 0.00, 14:27:19.725
195, -176.91, -94.58, 709.35, 665.88, 0.00, 0.00, 0.00, 14:27:19.753
196, -189.90, -114.87, 694.13, 653.16, 0.00, 0.00, 0.00, 14:27:19.753
197, -182.93, -102.03, 698.25, 661.39, 0.00, 0.00, 0.00, 14:27:19.753
198, -187.24, -107.66, 702.50, 658.22, 0.00, 0.00, 0.00, 14:27:19.754
199, -178.56, -102.09, 710.96, 670.69, 0.00, 0.00, 0.00, 14:27:19.754
200, -191.64, -102.66, 706.63, 650.50, 0.00, 0.00, 0.00, 14:27:19.754
201, -182.72, -103.89, 710.33, 657.14, 0.00, 0.00, 0.00, 14:27:19.783
202, -180.09, -98.21, 705.52, 652.98, 0.00, 0.00, 0.00, 14:27:19.783
203, -188.02, -109.75, 693.37, 646.81, 0.00, 0.00, 0.00, 14:27:19.784
204, -185.06, -107.36, 700.07, 659.65, 0.00, 0.00, 0.00, 14:27:19.784
205, -178.69, -106.23, 704.50, 664.25, 0.00, 0.00, 0.00, 14:27:19.784
206, -190.30, -111.40, 696.15, 656.68, 0.00, 0.00, 0.00, 14:27:19.784
207, -182.19, -109.25, 699.44, 656.71, 0.00, 0.00, 0.00, 14:27:19.813
208, -181.81, -98.48, 696.92, 657.43, 0.00, 0.00, 0.00, 14:27:19.813
209, -187.07, -98.28, 697.28, 656.35, 0.00, 0.00, 0.00, 14:27:19.813
210, -183.66, -99.47, 708.53, 667.78, 0.00, 0.00, 0.00, 14:27:19.813
211, -180.43, -96.39, 697.94, 661.55, 0.00, 0.00, 0.00, 14:27:19.815
212, -178.13, -95.98, 696.38, 660.51, 0.00, 0.00, 0.00, 14:27:19.815
213, -184.06, -99.48, 700.15, 660.21, 0.00, 0.00, 0.00, 14:27:19.847
214, -184.53, -97.95, 696.95, 653.15, 0.00, 0.00, 0.00, 14:27:19.847
215, -177.39, -90.08, 708.26, 664.07, 0.00, 0.00, 0.00, 14:27:19.848
216, -184.33, -95.20, 698.41, 654.49, 0.00, 0.00, 0.00, 14:27:19.848
217, -184.45, -99.30, 696.83, 647.70, 0.00, 0.00, 0.00, 14:27:19.849
218, -181.19, -97.33, 705.92, 660.59, 0.00, 0.00, 0.00, 14:27:19.849
219, -184.54, -95.59, 704.43, 661.55, 0.00, 0.00, 0.00, 14:27:19.873
220, -176.31, -95.48, 704.43, 657.93, 0.00, 0.00, 0.00, 14:27:19.873
221, -180.98, -95.09, 708.19, 664.06, 0.00, 0.00, 0.00, 14:27:19.874
222, -181.97, -104.48, 696.58, 652.24, 0.00, 0.00, 0.00, 14:27:19.874
223, -170.66, -91.95, 697.66, 648.29, 0.00, 0.00, 0.00, 14:27:19.874
224, -188.31, -105.95, 703.43, 657.57, 0.00, 0.00, 0.00, 14:27:19.874
225, -194.36, -111.19, 697.57, 654.39, 0.00, 0.00, 0.00, 14:27:19.903
226, -187.63, -107.63, 686.14, 641.95, 0.00, 0.00, 0.00, 14:27:19.903
227, -187.00, -105.90, 699.54, 656.04, 0.00, 0.00, 0.00, 14:27:19.903
228, -174.85, -98.39, 700.80, 654.18, 0.00, 0.00, 0.00, 14:27:19.904
229, -184.40, -100.69, 704.98, 661.27, 0.00, 0.00, 0.00, 14:27:19.904
230, -182.51, -99.86, 693.82, 654.27, 0.00, 0.00, 0.00, 14:27:19.904
231, -176.38, -87.44, 704.50, 664.32, 0.00, 0.00, 0.00, 14:27:19.933
232, -183.62, -100.25, 701.36, 661.63, 0.00, 0.00, 0.00, 14:27:19.933
233, -187.96, -106.35, 701.03, 656.21, 0.00, 0.00, 0.00, 14:27:19.934
234, -182.91, -100.88, 710.87, 662.70, 0.00, 0.00, 0.00, 14:27:19.934
235, -182.85, -101.30, 711.56, 669.05, 0.00, 0.00, 0.00, 14:27:19.934
236, -188.68, -100.70, 714.94, 674.01, 0.00, 0.00, 0.00, 14:27:19.935
237, -176.33, -100.37, 720.14, 675.30, 0.00, 0.00, 0.00, 14:27:19.963
238, -176.60, -87.54, 715.65, 673.41, 0.00, 0.00, 0.00, 14:27:19.963
239, -184.26, -96.51, 713.95, 670.27, 0.00, 0.00, 0.00, 14:27:19.965
240, -173.16, -94.03, 699.98, 656.66, 0.00, 0.00, 0.00, 14:27:19.966
241, -178.31, -97.41, 708.86, 658.66, 0.00, 0.00, 0.00, 14:27:19.967
242, -180.43, -97.86, 705.84, 666.47, 0.00, 0.00, 0.00, 14:27:19.967
243, -184.17, -103.43, 709.64, 673.79, 0.00, 0.00, 0.00, 14:27:19.993
244, -181.24, -104.20, 719.39, 677.05, 0.00, 0.00, 0.00, 14:27:19.993
245, -177.77, -104.74, 718.16, 668.23, 0.00, 0.00, 0.00, 14:27:19.993
246, -175.86, -102.47, 702.90, 657.43, 0.00, 0.00, 0.00, 14:27:19.993
247, -181.33, -97.51, 695.63, 655.30, 0.00, 0.00, 0.00, 14:27:19.994
248, -171.34, -90.72, 706.19, 653.48, 0.00, 0.00, 0.00, 14:27:19.994
249, -179.48, -98.68, 697.40, 655.18, 0.00, 0.00, 0.00, 14:27:20.023
250, -180.08, -97.93, 703.41, 665.08, 0.00, 0.00, 0.00, 14:27:20.023
251, -187.20, -108.25, 696.53, 652.01, 0.00, 0.00, 0.00, 14:27:20.023
252, -189.26, -108.31, 697.27, 656.01, 0.00, 0.00, 0.00, 14:27:20.024
253, -184.96, -105.23, 706.34, 659.30, 0.00, 0.00, 0.00, 14:27:20.024
